timestamp,proposal,variant,dataset,collection,auc_pr,auc_roc,rw1_auc_pr,delta_pr,epochs,warmup,lam,tau,k,conf_mode,mc_samples,tau_u,extra,corr_anom_over_norm,corr_overlap,corr_anomaly_coverage,gate_auc_vs_label,window,batch,l1_weight,correction_rate
2026-07-17T11:05:19,2,mc5,opportunity_id3,OPPORTUNITY,0.4627,0.9944,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7907,0.235,1.0,0.2291,50,256,0.01,0.001
2026-07-17T11:05:21,2,mc5,opportunity_id3,OPPORTUNITY,0.4627,0.9944,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7908,0.235,1.0,0.2454,50,256,1.0,0.001
2026-07-17T11:05:22,2,mc5,opportunity_id3,OPPORTUNITY,0.4624,0.9944,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7903,0.235,1.0,0.2391,50,256,0.001,0.001
2026-07-17T11:05:25,2,mc5,opportunity_id3,OPPORTUNITY,0.4627,0.9944,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7908,0.235,1.0,0.2429,50,256,0.1,0.001
2026-07-17T11:09:20,2,mc5,opportunity_id3,OPPORTUNITY,0.0729,0.9298,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,3.1027,0.0128,0.0545,0.2511,50,256,0.01,0.01
2026-07-17T11:09:30,2,mc5,opportunity_id3,OPPORTUNITY,0.0728,0.9296,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,3.0763,0.0121,0.0515,0.2245,50,256,0.001,0.01
2026-07-17T11:13:19,2,mc5,opportunity_id3,OPPORTUNITY,0.0731,0.93,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,3.1042,0.0128,0.0545,0.268,50,256,0.1,0.01
2026-07-17T11:13:22,2,mc5,opportunity_id3,OPPORTUNITY,0.0165,0.6295,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0191,0.0192,0.0818,0.2527,50,256,0.001,0.1
2026-07-17T11:13:23,2,mc5,opportunity_id3,OPPORTUNITY,0.0226,0.7661,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0708,0.0043,0.0182,0.2763,50,256,0.01,0.1
2026-07-17T11:13:23,2,mc5,opportunity_id3,OPPORTUNITY,0.0731,0.93,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,3.1044,0.0128,0.0545,0.2424,50,256,1.0,0.01
2026-07-17T11:16:55,2,mc5,msl_id8,MSL,0.0071,0.4744,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.3331,0.0,0.0,0.7762,50,256,0.001,0.01
2026-07-17T11:16:55,2,mc5,msl_id8,MSL,0.0102,0.6501,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.4764,0.0,0.0,0.7431,50,256,1.0,0.001
2026-07-17T11:16:55,2,mc5,msl_id8,MSL,0.0189,0.8125,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.5329,0.0,0.0,0.8088,50,256,0.001,0.001
2026-07-17T11:16:56,2,mc5,msl_id8,MSL,0.0103,0.6543,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.4767,0.0,0.0,0.8014,50,256,0.1,0.001
2026-07-17T11:16:57,2,mc5,msl_id8,MSL,0.0103,0.6548,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.4802,0.0,0.0,0.7579,50,256,0.01,0.001
2026-07-17T11:17:19,2,mc5,opportunity_id3,OPPORTUNITY,0.0169,0.6855,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0565,0.0057,0.0242,0.2342,50,256,1.0,0.1
2026-07-17T11:17:29,2,mc5,opportunity_id3,OPPORTUNITY,0.0172,0.6899,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0574,0.0057,0.0242,0.2472,50,256,0.1,0.1
2026-07-17T11:20:55,2,mc5,msl_id8,MSL,0.0116,0.4719,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.1928,0.0,0.0,0.7585,50,256,0.01,0.01
2026-07-17T11:20:55,2,mc5,msl_id8,MSL,0.0069,0.4782,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.1051,0.0,0.0,0.7925,50,256,0.1,0.01
2026-07-17T11:20:55,2,mc5,msl_id8,MSL,0.0086,0.4097,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.8067,0.0,0.0,0.7823,50,256,0.1,0.1
2026-07-17T11:20:56,2,mc5,msl_id8,MSL,0.01,0.5411,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0071,0.014,0.0952,0.8833,50,256,0.001,0.1
2026-07-17T11:20:56,2,mc5,msl_id8,MSL,0.0186,0.7268,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7526,0.0,0.0,0.5788,50,256,1.0,0.1
2026-07-17T11:20:56,2,mc5,msl_id8,MSL,0.0062,0.421,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.1032,0.0,0.0,0.6888,50,256,1.0,0.01
2026-07-17T11:20:56,2,mc5,msl_id8,MSL,0.3331,0.993,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,2.0226,0.1469,1.0,0.8042,50,256,0.01,0.1
2026-07-17T11:27:17,2,mc5,opportunity_id6,OPPORTUNITY,0.7094,0.9958,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.9634,0.4298,1.0,0.2781,50,256,0.001,0.001
2026-07-17T11:27:27,2,mc5,opportunity_id6,OPPORTUNITY,0.7094,0.9958,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.9638,0.4298,1.0,0.276,50,256,1.0,0.001
2026-07-17T11:27:27,2,mc5,opportunity_id6,OPPORTUNITY,0.0749,0.8788,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,2.337,0.0133,0.031,0.2089,50,256,0.1,0.01
2026-07-17T11:27:28,2,mc5,opportunity_id6,OPPORTUNITY,0.0748,0.8787,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,2.3364,0.0133,0.031,0.1664,50,256,0.01,0.01
2026-07-17T11:27:29,2,mc5,opportunity_id6,OPPORTUNITY,0.0743,0.8777,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,2.3055,0.0133,0.031,0.1709,50,256,0.001,0.01
2026-07-17T11:27:30,2,mc5,opportunity_id6,OPPORTUNITY,0.7094,0.9958,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.9638,0.4298,1.0,0.2176,50,256,0.1,0.001
2026-07-17T11:27:33,2,mc5,opportunity_id6,OPPORTUNITY,0.7094,0.9958,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.9637,0.4298,1.0,0.2886,50,256,0.01,0.001
2026-07-17T11:28:53,2,mc5,msl_id9,MSL,0.0268,0.3921,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.9268,0.018,0.029,0.4492,50,256,0.01,0.001
2026-07-17T11:28:53,2,mc5,msl_id9,MSL,0.0282,0.4212,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.9294,0.018,0.029,0.4495,50,256,0.001,0.001
2026-07-17T11:31:14,2,mc5,opportunity_id6,OPPORTUNITY,0.0749,0.8788,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,2.3371,0.0133,0.031,0.2003,50,256,1.0,0.01
2026-07-17T11:31:17,2,mc5,opportunity_id6,OPPORTUNITY,0.0258,0.6159,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0366,0.0121,0.0282,0.1848,50,256,0.1,0.1
2026-07-17T11:31:21,2,mc5,opportunity_id6,OPPORTUNITY,0.0259,0.6177,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0375,0.0121,0.0282,0.1153,50,256,1.0,0.1
2026-07-17T11:31:24,2,mc5,opportunity_id6,OPPORTUNITY,0.0262,0.6271,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0349,0.0097,0.0225,0.1933,50,256,0.01,0.1
2026-07-17T11:31:24,2,mc5,opportunity_id6,OPPORTUNITY,0.0206,0.5069,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0034,0.0145,0.0338,0.1711,50,256,0.001,0.1
2026-07-17T11:32:52,2,mc5,msl_id9,MSL,0.0291,0.4473,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.9278,0.018,0.029,0.4562,50,256,1.0,0.001
2026-07-17T11:32:52,2,mc5,msl_id9,MSL,0.0291,0.4506,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.9278,0.018,0.029,0.4855,50,256,0.1,0.001
2026-07-17T11:32:53,2,mc5,msl_id9,MSL,0.0273,0.4246,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7604,0.018,0.029,0.4855,50,256,1.0,0.01
2026-07-17T11:32:53,2,mc5,msl_id9,MSL,0.0421,0.5547,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.0165,0.0721,0.1159,0.4749,50,256,0.001,0.1
2026-07-17T11:32:53,2,mc5,msl_id9,MSL,0.0299,0.4896,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7618,0.018,0.029,0.4934,50,256,0.1,0.01
2026-07-17T11:32:53,2,mc5,msl_id9,MSL,0.03,0.4844,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7866,0.018,0.029,0.501,50,256,0.01,0.01
2026-07-17T11:32:55,2,mc5,msl_id9,MSL,0.0309,0.5066,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7878,0.018,0.029,0.4825,50,256,0.001,0.01
2026-07-17T11:36:53,2,mc5,msl_id9,MSL,0.0297,0.4796,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.9496,0.018,0.029,0.4952,50,256,0.01,0.1
2026-07-17T11:36:57,2,mc5,msl_id9,MSL,0.0265,0.4544,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.7585,0.009,0.0145,0.4871,50,256,0.1,0.1
2026-07-17T11:36:57,2,mc5,msl_id9,MSL,0.0289,0.4748,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,0.8461,0.009,0.0145,0.4373,50,256,1.0,0.1
2026-07-17T11:41:08,2,mc5,opportunity_id8,OPPORTUNITY,0.3696,0.9804,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7073,0.4144,0.8944,0.223,50,256,0.001,0.001
2026-07-17T11:45:07,2,mc5,opportunity_id8,OPPORTUNITY,0.3699,0.9804,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7078,0.4144,0.8944,0.2483,50,256,0.01,0.001
2026-07-17T11:45:07,2,mc5,opportunity_id8,OPPORTUNITY,0.3699,0.9804,,,200,10,1.0,2.0,1.0,,5,0.0,lam_mode=auto_tr,1.7078,0.4144,0.8944,0.2084,50,256,1.0,0.001
